Season,DayNum,team_1_id,team_1_name,team_1_games_played,team_1_wins,team_1_losses,team_1_points_scored,team_1_points_allowed,team_2_id,team_2_name,team_2_games_played,team_2_wins,team_2_losses,team_2_points_scored,team_2_points_allowed,is_neutral,team_1_won
2009,68,1184,E Kentucky,12,6,6,852,797,1399,Tennessee Tech,12,6,6,901,878,0,1
2009,68,1391,Stetson,11,4,7,693,802,1190,ETSU,13,9,4,989,909,0,0
2009,68,1195,FGCU,15,5,10,964,1083,1367,SC Upstate,13,2,11,769,917,0,1
2009,68,1196,Florida,15,13,2,1194,958,1279,Mississippi,14,9,5,1041,988,0,1
2009,68,1249,Lamar,9,5,4,619,672,1368,SE Louisiana,9,2,7,617,680,0,1
2009,68,1251,Liberty,12,6,6,842,842,1149,Charleston So,11,3,8,740,810,0,1
2009,68,1201,Fresno St,15,7,8,1039,1048,1363,San Jose St,11,4,7,721,749,0,0
2009,68,1372,SF Austin,8,4,4,556,539,1358,Sam Houston St,9,2,7,607,644,0,1
2009,68,1376,South Carolina,13,11,2,1066,858,1120,Auburn,13,9,4,937,804,0,1
2009,68,1177,DePaul,16,8,8,1101,1109,1378,South Florida,14,5,9,854,891,0,0
2009,68,1282,Missouri KC,17,5,12,1127,1204,1381,Southern Utah,13,3,10,842,850,0,0
2009,68,1386,St Joseph's PA,13,6,7,852,827,1348,Rhode Island,15,11,4,1225,1082,0,1
2009,68,1268,Maryland,14,11,3,1032,867,1210,Georgia Tech,14,9,5,1051,942,0,1
2009,68,1173,Dayton,15,14,1,1010,828,1269,Massachusetts,12,4,8,806,876,1,0
2009,68,1228,Illinois,15,13,2,1063,867,1231,Indiana,13,4,9,788,894,0,1
2009,68,1232,Indiana St,14,2,12,852,1010,1229,Illinois St,15,14,1,1135,935,0,1
2009,68,1147,Centenary,16,3,13,984,1161,1236,PFW,15,5,10,924,1021,0,0
2009,68,1238,Jackson St,14,2,12,924,1086,1108,Alcorn St,12,0,12,741,1036,0,1
2009,68,1456,William & Mary,13,5,8,845,860,1241,James Madison,16,10,6,1116,1072,0,0
2009,68,1246,Kentucky,15,11,4,1207,977,1435,Vanderbilt,14,11,3,996,818,0,1
2009,68,1285,Montana,14,7,7,906,943,1170,CS Sacramento,16,1,15,914,1144,0,1
2009,68,1286,Montana St,12,6,6,816,829,1319,Northern Arizona,13,2,11,869,938,0,1
2009,68,1413,UC Davis,15,6,9,1076,1063,1253,Long Beach St,15,8,7,1072,1078,0,0
2009,68,1447,Wagner,14,9,5,975,958,1254,LIU Brooklyn,14,7,7,950,927,0,0
2009,68,1437,Villanova,15,13,2,1125,913,1257,Louisville,13,10,3,983,777,0,0
2009,68,1464,Youngstown St,12,3,9,813,881,1260,Loyola-Chicago,15,9,6,951,973,0,0
2009,68,1266,Marquette,16,14,2,1303,1071,1452,West Virginia,14,11,3,1044,792,0,1
2009,68,1267,Marshall,12,5,7,840,864,1187,East Carolina,11,6,5,829,820,0,1
2009,68,1296,N Illinois,11,3,8,766,825,1405,Toledo,13,1,12,752,895,0,1
2009,68,1298,Navy,15,11,4,1105,1057,1137,Bucknell,14,3,11,935,1088,0,1
2009,68,1271,MD E Shore,10,1,9,523,691,1445,W Salem St,10,2,8,504,684,0,1
2009,68,1416,UCF,13,9,4,925,893,1272,Memphis,14,11,3,1104,862,0,0
2009,68,1130,Boston College,16,13,3,1246,1080,1274,Miami FL,13,10,3,976,797,0,0
2009,68,1275,Miami OH,12,7,5,738,717,1103,Akron,12,7,5,799,749,0,1
2009,68,1277,Michigan St,14,12,2,1089,930,1242,Kansas,14,11,3,1128,914,0,1
2009,68,1116,Arkansas,13,12,1,1059,888,1280,Mississippi St,14,9,5,1034,909,0,0
2009,68,1318,Northeastern,14,9,5,884,870,1406,Towson,16,7,9,1056,1131,0,1
2009,68,1320,Northern Iowa,15,9,6,1011,981,1283,Missouri St,15,7,8,900,905,0,1
2009,68,1434,Valparaiso,14,3,11,807,929,1460,Wright St,16,8,8,922,915,0,0
2009,68,1463,Yale,12,3,9,743,804,1216,Hartford,15,5,10,965,1099,0,1
2009,68,1340,Portland St,16,11,5,1199,1131,1226,Idaho St,15,3,12,939,1087,0,1
2009,68,1341,Prairie View,11,2,9,738,849,1411,TX Southern,15,1,14,879,1109,0,1
2009,68,1304,Nebraska,13,10,3,889,726,1281,Missouri,15,13,2,1280,959,0,1
2009,68,1256,Louisiana Tech,15,7,8,937,976,1305,Nevada,14,7,7,957,946,0,0
2009,68,1307,New Mexico,16,9,7,1172,1064,1102,Air Force,12,7,5,750,686,0,1
2009,68,1322,Northwestern LA,12,5,7,854,1024,1311,Nicholls St,10,4,6,623,636,0,0
2009,68,1164,Coppin St,13,1,12,752,948,1313,Norfolk St,11,1,10,651,836,0,0
2009,68,1317,North Texas,14,7,7,1070,1099,1117,Arkansas St,13,9,4,820,774,0,1
2009,68,1356,S Illinois,14,5,9,881,924,1191,Evansville,13,10,3,910,845,0,1
2009,68,1361,San Diego St,13,10,3,886,732,1428,Utah,14,10,4,1029,897,0,1
2009,68,1323,Notre Dame,14,11,3,1145,934,1371,Seton Hall,14,8,6,1062,1011,0,1
2009,68,1243,Kansas St,13,10,3,1059,794,1328,Oklahoma,15,14,1,1225,980,0,0
2009,68,1329,Oklahoma St,14,11,3,1203,1003,1401,Texas A&M,15,14,1,1067,918,0,1
2009,68,1331,Oral Roberts,15,4,11,1058,1073,1324,Oakland,17,9,8,1207,1260,0,1
2009,68,1334,Pacific,12,7,5,793,777,1415,UC Riverside,13,8,5,765,750,0,1
2009,68,1337,Pepperdine,14,1,13,873,1084,1258,Loy Marymount,16,1,15,864,1147,0,1
2009,68,1353,Rutgers,16,9,7,1067,1032,1393,Syracuse,15,14,1,1215,1021,0,0
2009,68,1394,TAM C. Christi,12,3,9,723,851,1146,Cent Arkansas,9,3,6,535,629,0,1
2009,68,1346,Quinnipiac,14,6,8,946,982,1384,St Francis PA,14,4,10,850,1004,0,1
2009,68,1439,Virginia Tech,14,9,5,972,905,1438,Virginia,12,7,5,912,848,0,1
2009,68,1440,VMI,11,9,2,990,959,1157,Coastal Car,11,4,7,697,735,0,1
2009,68,1441,W Carolina,10,5,5,742,756,1189,Elon,9,2,7,547,675,0,1
2009,68,1194,FL Atlantic,16,4,12,1044,1141,1443,WKU,14,8,6,1006,995,0,0
2009,68,1450,Washington St,14,8,6,819,717,1390,Stanford,13,11,2,1011,874,0,1
2009,68,1347,Radford,12,3,9,793,882,1421,UNC Asheville,12,4,8,842,1013,0,1
2009,68,1203,G Washington,12,6,6,778,793,1350,Richmond,13,7,6,961,891,0,0
2009,68,1357,Sacred Heart,14,5,9,976,1030,1352,Robert Morris,16,9,7,1129,1138,0,0
2009,68,1175,Delaware St,13,1,12,698,936,1354,S Carolina St,7,1,6,460,543,0,0
2009,68,1355,S Dakota St,15,5,10,1001,1065,1237,IUPUI,12,6,6,735,726,0,1
2009,68,1150,Charlotte,13,5,8,962,966,1409,Tulsa,14,9,5,933,848,0,0
2009,68,1142,Cal Poly,13,3,10,845,928,1414,UC Irvine,14,3,11,852,982,0,0
2009,68,1430,Utah Valley,12,6,6,805,775,1127,Binghamton,13,9,4,905,883,0,1
2009,68,1374,SMU,11,4,7,708,722,1431,UTEP,14,9,5,1085,1020,0,0
2009,68,1395,TCU,14,9,5,916,858,1424,UNLV,15,13,2,1058,941,0,1
2009,68,1208,Georgia,15,9,6,1026,966,1397,Tennessee,13,9,4,1094,975,0,0
2009,68,1400,Texas,14,11,3,1019,846,1235,Iowa St,15,11,4,1014,900,0,1
2009,68,1402,Texas St,9,3,6,751,749,1426,UT Arlington,10,4,6,742,719,0,1
2009,68,1404,TN Martin,12,6,6,868,892,1398,Tennessee St,13,4,9,872,965,0,1
2009,68,1408,Tulane,13,5,8,822,844,1349,Rice,14,5,9,930,1024,0,1
2009,68,1342,Presbyterian,15,6,9,853,966,1457,Winthrop,12,1,11,699,873,0,0
2009,68,1359,Samford,10,4,6,550,635,1459,Wofford,10,4,6,662,720,0,0
2009,68,1407,Troy,15,6,9,1159,1239,1418,Louisiana,13,4,9,830,895,0,0
2009,68,1420,UMBC,12,5,7,763,833,1263,Maine,14,5,9,850,948,0,1
2009,68,1111,Appalachian St,10,5,5,752,802,1422,UNC Greensboro,11,0,11,625,828,0,0
2009,68,1423,UNC Wilmington,16,3,13,1193,1439,1174,Delaware,16,7,9,1134,1155,0,1
2009,68,1427,UT San Antonio,9,5,4,631,637,1270,McNeese St,11,4,7,684,686,0,1
2009,68,1308,New Mexico St,16,8,8,1248,1183,1429,Utah St,14,13,1,1033,836,0,0
2009,68,1433,VCU,15,10,5,1129,1004,1220,Hofstra,14,9,5,939,947,0,1
2009,68,1125,Belmont,13,7,6,1002,901,1144,Campbell,12,4,8,891,910,0,1
2009,68,1124,Baylor,13,11,2,1061,866,1403,Texas Tech,14,9,5,1081,1055,0,1
2009,68,1185,E Michigan,12,0,12,681,854,1123,Ball St,12,5,7,709,756,0,0
2009,68,1293,Murray St,12,5,7,799,813,1122,Austin Peay,13,6,7,977,1026,0,0
2009,68,1309,New Orleans,15,7,8,936,996,1114,Ark Little Rock,15,10,5,1015,1014,0,0
2009,68,1155,Clemson,15,15,0,1224,948,1301,NC State,12,9,3,874,731,0,1
2009,68,1156,Cleveland St,14,9,5,876,783,1227,IL Chicago,13,7,6,898,855,0,1
2009,68,1287,Morehead St,15,6,9,1003,1074,1240,Jacksonville St,11,6,5,803,790,0,1
2009,68,1288,Morgan St,13,5,8,816,877,1299,NC A&T,11,3,8,701,810,0,1
2009,68,1290,MS Valley St,14,0,14,781,1131,1105,Alabama A&M,7,2,5,399,500,0,1
2009,68,1383,St Francis NY,14,4,10,930,1021,1291,Mt St Mary's,15,6,9,1000,985,0,0
2009,68,1292,MTSU,14,9,5,1000,895,1198,Florida Intl,15,5,10,874,1015,0,1
2009,68,1295,N Dakota St,12,7,5,939,885,1442,W Illinois,14,5,9,818,904,0,1
2009,68,1209,Georgia St,13,2,11,767,848,1180,Drexel,13,5,8,784,868,0,0
2009,68,1199,Florida St,15,13,2,1007,909,1181,Duke,14,13,1,1156,849,0,0
2009,68,1139,Butler,13,12,1,879,759,1178,Detroit,13,3,10,721,848,0,1
2009,68,1161,Colorado St,14,5,9,984,990,1140,BYU,13,11,2,1056,835,0,0
2009,68,1449,Washington,14,11,3,1082,908,1143,California,16,14,2,1231,1012,0,0
2009,68,1192,F Dickinson,14,2,12,865,1122,1148,Central Conn,14,6,8,877,917,0,0
2009,68,1151,Chattanooga,12,2,10,841,990,1202,Furman,10,0,10,593,742,0,1
2009,68,1300,NC Central,17,0,17,927,1352,1152,Chicago St,15,7,8,1142,1199,0,0
2009,68,1197,Florida A&M,12,2,10,705,943,1224,Howard,13,1,12,720,945,0,1
2009,68,1219,High Point,11,2,9,620,747,1205,Gardner Webb,11,2,9,818,909,0,0
2009,68,1158,Col Charleston,13,10,3,1041,978,1204,Ga Southern,10,3,7,714,820,0,1
2009,68,1119,Army,14,4,10,817,857,1159,Colgate,13,4,9,715,834,0,0
2009,68,1153,Cincinnati,15,10,5,1069,953,1163,Connecticut,14,13,1,1114,856,0,0
2009,68,1133,Bradley,15,10,5,1014,1005,1166,Creighton,16,12,4,1200,1028,0,0
2009,68,1364,UC Santa Barbara,14,6,8,914,916,1168,CS Fullerton,14,6,8,1047,1083,0,0
2009,68,1154,Citadel,12,5,7,744,807,1172,Davidson,12,9,3,948,836,0,0
2009,68,1221,Holy Cross,15,5,10,964,1015,1248,Lafayette,14,4,10,943,1057,0,1
2009,68,1222,Houston,12,9,3,936,754,1412,UAB,14,9,5,1019,934,0,1
2009,68,1382,St Bonaventure,14,10,4,1026,953,1182,Duquesne,14,10,4,1088,1004,0,0
2009,68,1206,George Mason,14,11,3,977,845,1330,Old Dominion,14,9,5,953,856,0,1
2009,68,1207,Georgetown,13,10,3,955,762,1344,Providence,15,11,4,1186,1046,0,1
2009,68,1211,Gonzaga,12,8,4,926,777,1339,Portland,15,9,6,1074,1059,0,1
2009,68,1212,Grambling,12,1,11,653,904,1380,Southern Univ,12,1,11,693,869,0,1
2009,68,1126,Bethune-Cookman,11,4,7,620,688,1214,Hampton,12,5,7,669,756,0,0
2009,68,1171,Dartmouth,11,1,10,661,822,1217,Harvard,13,7,6,880,880,0,0
2009,68,1112,Arizona,15,10,5,1064,961,1333,Oregon St,12,5,7,718,741,0,1
2009,68,1113,Arizona St,15,13,2,1134,875,1332,Oregon,15,6,9,1086,1150,0,1
2009,68,1132,Bowling Green,11,5,6,722,698,1138,Buffalo,12,8,4,798,759,0,1
2009,68,1135,Brown,13,5,8,838,924,1136,Bryant,14,2,12,756,973,0,1
2009,68,1115,Ark Pine Bluff,12,2,10,642,933,1106,Alabama St,10,3,7,657,699,0,0
2009,68,1110,American Univ,14,8,6,856,866,1250,Lehigh,14,10,4,967,886,0,1
2009,69,1389,St Peter's,15,4,11,842,939,1259,Loyola MD,16,5,11,1090,1208,0,1
2009,69,1362,San Francisco,14,6,8,977,1045,1388,St Mary's CA,13,12,1,986,886,0,0
2009,69,1264,Manhattan,15,9,6,1020,1000,1373,Siena,16,11,5,1203,1116,0,0
2009,69,1365,Santa Clara,15,5,10,965,988,1360,San Diego,14,7,7,866,874,0,0
2009,69,1179,Drake,15,11,4,1024,910,1455,Wichita St,15,6,9,931,933,0,1
2009,69,1193,Fairfield,16,10,6,1077,1084,1145,Canisius,15,5,10,887,1000,0,1
2009,69,1239,Jacksonville,13,5,8,937,923,1244,Kennesaw,12,4,8,717,775,0,1
2009,69,1338,Pittsburgh,13,13,0,997,751,1385,St John's,14,10,4,995,888,0,1
2009,69,1325,Ohio,13,7,6,881,876,1245,Kent,13,6,7,911,896,0,1
2009,69,1351,Rider,14,8,6,997,975,1233,Iona,16,7,9,1006,1003,0,1
2009,69,1278,Minnesota,14,13,1,999,866,1336,Penn St,16,13,3,1143,971,0,1
2009,69,1276,Michigan,14,11,3,1027,895,1234,Iowa,16,11,5,1019,890,0,1
2009,69,1265,Marist,17,6,11,1080,1173,1310,Niagara,16,13,3,1246,1080,0,1
2009,69,1316,North Florida,14,2,12,760,1023,1273,Mercer,14,6,8,946,1037,0,0
2009,69,1448,Wake Forest,13,13,0,1108,833,1314,North Carolina,14,13,1,1304,974,0,1
2009,69,1247,La Salle,13,8,5,947,903,1396,Temple,13,7,6,885,855,0,0
2009,69,1345,Purdue,15,11,4,1096,866,1458,Wisconsin,15,12,3,1011,883,0,1
2009,69,1141,C Michigan,12,3,9,765,864,1444,W Michigan,13,3,10,809,869,0,0
2009,69,1425,USC,14,10,4,1008,863,1417,UCLA,14,12,2,1079,815,0,0
2009,69,1186,E Washington,15,8,7,956,1023,1451,Weber St,14,7,7,939,983,0,0
2009,69,1200,Fordham,13,2,11,805,930,1462,Xavier,14,12,2,1009,875,0,0
2009,69,1131,Boston Univ,13,5,8,862,895,1306,New Hampshire,11,4,7,655,715,0,1
2009,69,1176,Denver,15,6,9,887,911,1419,ULM,14,4,10,888,1073,0,1
2009,69,1104,Alabama,12,8,4,858,781,1261,LSU,14,12,2,1061,859,0,1
2009,69,1436,Vermont,14,9,5,1095,1001,1107,SUNY Albany,15,9,6,953,947,0,0
2009,70,1167,CS Bakersfield,16,4,12,1079,1184,1363,San Jose St,12,5,7,792,817,0,1
2009,70,1111,Appalachian St,11,5,6,835,887,1172,Davidson,13,10,3,1032,905,0,0
2009,70,1255,Longwood,14,5,9,960,1108,1152,Chicago St,16,8,8,1257,1295,0,0
2009,70,1136,Bryant,15,2,13,812,1042,1165,Cornell,14,8,6,1009,973,0,0
2009,70,1126,Bethune-Cookman,12,4,8,671,741,1224,Howard,14,1,13,794,1024,0,1
2009,70,1195,FGCU,16,6,10,1044,1139,1190,ETSU,14,10,4,1062,976,0,1
2009,70,1175,Delaware St,14,1,13,750,1005,1445,W Salem St,11,2,9,570,753,0,1
2009,70,1154,Citadel,13,5,8,813,891,1151,Chattanooga,13,3,10,914,1036,0,0
2009,70,1391,Stetson,12,4,8,760,875,1367,SC Upstate,14,2,12,825,997,0,1
2009,70,1271,MD E Shore,11,2,9,592,757,1354,S Carolina St,8,2,6,529,595,0,1
2009,70,1290,MS Valley St,15,1,14,849,1193,1106,Alabama St,11,4,7,728,765,0,0
2009,70,1288,Morgan St,14,6,8,889,939,1313,Norfolk St,12,2,10,738,913,0,1
2009,70,1328,Oklahoma,16,15,1,1286,1033,1400,Texas,15,12,3,1094,913,0,1
2009,70,1115,Ark Pine Bluff,13,2,11,708,1004,1105,Alabama A&M,8,2,6,461,568,0,1
2009,70,1125,Belmont,14,8,6,1089,955,1252,Lipscomb,13,5,8,895,907,0,1
2009,70,1251,Liberty,13,7,6,921,902,1157,Coastal Car,12,4,8,799,838,0,1
2009,70,1197,Florida A&M,13,3,10,784,1017,1214,Hampton,13,6,7,722,807,0,1
2009,70,1212,Grambling,13,2,11,708,957,1108,Alcorn St,13,0,13,804,1119,0,1
2009,70,1347,Radford,13,4,9,891,970,1149,Charleston So,12,3,9,800,889,0,1
2009,70,1238,Jackson St,15,3,12,1007,1149,1380,Southern Univ,13,1,12,746,924,0,1
2009,70,1257,Louisville,14,11,3,1044,837,1323,Notre Dame,15,12,3,1233,1013,0,1
2009,70,1454,WI Milwaukee,14,8,6,967,974,1188,SIUE,14,3,11,865,1097,0,1
2009,70,1164,Coppin St,14,1,13,829,1035,1299,NC A&T,12,3,9,763,883,0,1
2009,70,1369,SE Missouri St,15,2,13,984,1219,1404,TN Martin,13,7,6,946,957,0,0
2009,70,1440,VMI,12,10,2,1093,1061,1342,Presbyterian,16,6,10,906,1020,0,1
2009,70,1158,Col Charleston,14,11,3,1141,1065,1359,Samford,11,4,7,601,695,0,1
2009,71,1421,UNC Asheville,13,4,9,930,1111,1219,High Point,12,2,10,677,807,0,1
2009,71,1409,Tulsa,15,10,5,998,898,1272,Memphis,15,12,3,1177,928,0,0
2009,71,1232,Indiana St,15,3,12,927,1080,1133,Bradley,16,10,6,1078,1078,0,0
2009,71,1294,N Colorado,16,5,11,1156,1225,1170,CS Sacramento,17,1,16,977,1224,0,1
2009,71,1326,Ohio St,14,11,3,941,823,1231,Indiana,14,4,10,833,970,0,1
2009,71,1123,Ball St,13,6,7,755,798,1296,N Illinois,12,4,8,841,876,0,1
2009,71,1140,BYU,14,12,2,1142,895,1395,TCU,15,10,5,996,931,0,1
2009,71,1185,E Michigan,13,0,13,723,900,1141,C Michigan,13,3,10,828,936,0,1
2009,71,1301,NC State,13,9,4,925,794,1199,Florida St,16,13,3,1065,975,0,0
2009,71,1412,UAB,15,9,6,1075,1009,1416,UCF,14,9,5,991,966,0,1
2009,71,1171,Dartmouth,12,1,11,723,885,1392,Stony Brook,14,7,7,870,854,0,0
2009,71,1330,Old Dominion,15,9,6,1006,917,1209,Georgia St,14,2,12,817,901,0,1
2009,71,1191,Evansville,14,10,4,973,915,1320,Northern Iowa,16,10,6,1089,1045,0,0
2009,71,1397,Tennessee,14,10,4,1180,1052,1246,Kentucky,16,12,4,1277,1037,0,0
2009,71,1242,Kansas,15,11,4,1190,989,1243,Kansas St,14,10,4,1112,855,0,1
2009,71,1223,Houston Chr,17,1,16,1163,1431,1430,Utah Valley,13,7,6,885,845,0,1
2009,71,1103,Akron,13,7,6,850,813,1138,Buffalo,13,8,5,880,845,0,0
2009,72,1161,Colorado St,15,5,10,1044,1076,1424,UNLV,16,13,3,1131,1021,0,1
2009,72,1228,Illinois,16,14,2,1139,912,1276,Michigan,15,12,3,1091,944,0,1
2009,72,1250,Lehigh,15,10,5,1033,962,1298,Navy,16,12,4,1176,1124,0,0
2009,72,1283,Missouri St,16,7,9,964,983,1455,Wichita St,16,6,10,1000,1007,0,1
2009,72,1461,Wyoming,13,9,4,1019,1002,1361,San Diego St,14,11,3,958,795,0,1
2009,72,1153,Cincinnati,16,10,6,1141,1034,1353,Rutgers,17,9,8,1133,1114,0,1
2009,72,1119,Army,15,4,11,859,921,1221,Holy Cross,16,6,10,1045,1082,0,0
2009,72,1431,UTEP,15,10,5,1159,1088,1222,Houston,13,10,3,1011,810,0,0
2009,72,1216,Hartford,16,5,11,1028,1170,1263,Maine,15,5,10,909,1009,0,1
2009,72,1166,Creighton,17,13,4,1273,1092,1356,S Illinois,15,6,9,951,987,0,1
2009,72,1172,Davidson,14,11,3,1102,957,1189,Elon,10,2,8,614,749,0,1
2009,72,1415,UC Riverside,14,8,6,818,826,1169,CS Northridge,12,4,8,897,898,0,0
2009,72,1382,St Bonaventure,15,10,5,1106,1051,1386,St Joseph's PA,14,7,7,944,913,0,0
2009,72,1387,St Louis,14,8,6,844,816,1269,Massachusetts,13,5,8,881,938,0,1
2009,72,1394,TAM C. Christi,13,4,9,793,895,1402,Texas St,10,4,6,838,825,0,1
2009,72,1335,Penn,10,3,7,692,735,1396,Temple,14,8,6,960,923,0,0
2009,72,1107,SUNY Albany,16,10,6,1035,1024,1127,Binghamton,14,9,5,975,963,0,1
2009,72,1110,American Univ,15,9,6,932,932,1137,Bucknell,15,3,12,1002,1159,0,1
2009,72,1280,Mississippi St,15,10,5,1104,965,1104,Alabama,13,9,4,923,840,0,1
2009,72,1336,Penn St,17,13,4,1202,1050,1277,Michigan St,15,13,2,1164,992,0,0
2009,72,1457,Winthrop,13,2,11,753,926,1205,Gardner Webb,12,3,9,878,966,0,0
2009,72,1456,William & Mary,14,5,9,910,934,1206,George Mason,15,12,3,1038,898,0,0
2009,72,1207,Georgetown,14,11,3,1037,837,1393,Syracuse,16,15,1,1297,1087,0,1
2009,72,1281,Missouri,16,13,3,1331,1015,1160,Colorado,13,7,6,887,839,0,1
2009,72,1248,Lafayette,15,4,11,1010,1138,1159,Colgate,14,5,9,779,876,0,1
2009,72,1259,Loyola MD,17,5,12,1149,1269,1312,NJIT,16,0,16,730,1043,0,1
2009,72,1182,Duquesne,15,11,4,1186,1084,1203,G Washington,13,6,7,826,853,0,1
2009,72,1173,Dayton,16,14,2,1072,903,1200,Fordham,14,2,12,865,1016,0,1
2009,72,1306,New Hampshire,12,4,8,692,783,1420,UMBC,13,6,7,824,892,0,1
2009,72,1311,Nicholls St,11,5,6,692,696,1427,UT San Antonio,10,6,4,689,686,0,0
2009,72,1267,Marshall,13,6,7,912,928,1452,West Virginia,15,11,4,1097,867,1,0
2009,72,1408,Tulane,14,6,8,887,898,1379,Southern Miss,11,6,5,733,701,0,0
2009,72,1180,Drexel,14,6,8,837,918,1220,Hofstra,15,9,6,999,1015,0,1
2009,72,1210,Georgia Tech,15,9,6,1112,1010,1181,Duke,15,14,1,1222,907,0,0
2009,72,1235,Iowa St,16,11,5,1081,975,1304,Nebraska,14,11,3,945,777,0,1
2009,72,1439,Virginia Tech,15,10,5,1050,980,1350,Richmond,14,8,6,1021,939,0,1
2009,72,1435,Vanderbilt,15,11,4,1056,888,1208,Georgia,16,9,7,1103,1052,0,1
2009,72,1241,James Madison,17,11,6,1190,1137,1423,UNC Wilmington,17,4,13,1268,1511,0,1
2009,72,1245,Kent,14,6,8,976,967,1132,Bowling Green,12,6,6,808,780,0,1
2009,72,1150,Charlotte,14,5,9,1012,1031,1247,La Salle,14,8,6,1015,978,0,0
2009,72,1102,Air Force,13,7,6,803,764,1428,Utah,15,10,5,1092,969,0,0
2009,72,1131,Boston Univ,14,6,8,930,932,1436,Vermont,15,9,6,1172,1083,0,0
2009,72,1406,Towson,17,7,10,1109,1199,1433,VCU,16,11,5,1197,1064,0,0
2009,72,1368,SE Louisiana,10,2,8,682,756,1322,Northwestern LA,13,5,8,914,1093,0,1
2009,72,1229,Illinois St,16,14,2,1205,1010,1179,Drake,16,12,4,1098,979,0,1
2009,72,1146,Cent Arkansas,10,3,7,579,699,1372,SF Austin,9,5,4,631,612,0,0
2009,72,1130,Boston College,17,13,4,1317,1157,1448,Wake Forest,14,14,0,1200,922,0,0
2009,72,1444,W Michigan,14,4,10,881,932,1405,Toledo,14,1,13,803,970,0,1
2009,72,1366,Savannah St,14,6,8,711,898,1354,S Carolina St,9,2,7,592,661,0,1
2009,72,1401,Texas A&M,16,14,2,1128,990,1124,Baylor,14,12,2,1134,927,0,1
2009,72,1300,NC Central,18,0,18,1023,1467,1410,UTRGV,12,2,10,680,811,0,1
2009,72,1426,UT Arlington,11,4,7,818,806,1249,Lamar,10,6,4,695,737,0,1
2009,72,1136,Bryant,16,2,14,858,1111,1357,Sacred Heart,15,5,10,1046,1102,0,0
2009,72,1349,Rice,15,5,10,984,1089,1374,SMU,12,4,8,776,796,0,1
2009,72,1338,Pittsburgh,14,14,0,1087,818,1378,South Florida,15,6,9,934,949,0,1
2009,72,1275,Miami OH,13,8,5,802,768,1325,Ohio,14,8,6,952,941,0,0
2009,72,1274,Miami FL,14,11,3,1053,868,1268,Maryland,15,12,3,1100,928,0,1
2009,72,1279,Mississippi,15,9,6,1109,1066,1116,Arkansas,14,12,2,1115,958,0,1
2009,72,1261,LSU,15,12,3,1120,924,1376,South Carolina,14,12,2,1134,914,0,1
2009,72,1120,Auburn,14,9,5,993,872,1196,Florida,16,14,2,1272,1026,0,0
2009,73,1317,North Texas,15,8,7,1156,1182,1176,Denver,16,7,9,945,958,0,1
2009,73,1417,UCLA,15,13,2,1143,875,1112,Arizona,16,11,5,1128,1008,0,1
2009,73,1308,New Mexico St,17,8,9,1315,1260,1225,Idaho,15,7,8,996,977,0,1
2009,73,1305,Nevada,15,8,7,1024,1010,1129,Boise St,14,11,3,989,973,0,1
2009,73,1381,Southern Utah,14,4,10,908,900,1295,N Dakota St,13,8,5,1020,949,0,0
2009,73,1442,W Illinois,15,5,10,882,985,1147,Centenary,17,3,14,1048,1229,0,0
2009,73,1117,Arkansas St,14,9,5,903,860,1419,ULM,15,4,11,935,1131,0,1
2009,73,1151,Chattanooga,14,4,10,990,1106,1111,Appalachian St,12,5,7,887,957,0,1
2009,73,1333,Oregon St,13,5,8,765,805,1450,Washington St,15,9,6,874,771,0,0
2009,73,1453,WI Green Bay,15,11,4,1042,952,1156,Cleveland St,15,10,5,955,852,0,1
2009,73,1332,Oregon,16,6,10,1144,1226,1449,Washington,15,11,4,1167,996,0,0
2009,73,1418,Louisiana,14,5,9,913,976,1114,Ark Little Rock,16,11,5,1077,1060,0,0
2009,73,1145,Canisius,16,5,11,947,1063,1351,Rider,15,9,6,1067,1044,0,1
2009,73,1260,Loyola-Chicago,16,10,6,1019,1030,1139,Butler,14,13,1,933,809,0,0
2009,73,1399,Tennessee Tech,13,6,7,981,963,1404,TN Martin,14,8,6,1027,1024,0,0
2009,73,1375,South Alabama,15,9,6,1113,1060,1407,Troy,16,6,10,1240,1322,0,0
2009,73,1348,Rhode Island,16,11,5,1311,1174,1462,Xavier,15,13,2,1095,935,0,0
2009,73,1454,WI Milwaukee,15,9,6,1037,1033,1464,Youngstown St,13,3,10,870,949,0,1
2009,73,1265,Marist,18,7,11,1166,1241,1373,Siena,17,12,5,1271,1180,0,0
2009,73,1388,St Mary's CA,14,13,1,1052,940,1258,Loy Marymount,17,1,16,921,1206,0,1
2009,73,1425,USC,15,10,5,1068,927,1113,Arizona St,16,14,2,1210,933,0,1
2009,73,1168,CS Fullerton,15,7,8,1109,1141,1413,UC Davis,16,6,10,1154,1149,0,0
2009,73,1443,WKU,15,9,6,1084,1052,1292,MTSU,15,10,5,1068,958,0,1
2009,73,1384,St Francis PA,15,4,11,908,1069,1447,Wagner,15,9,6,1036,1034,0,0
2009,73,1414,UC Irvine,15,4,11,932,1045,1334,Pacific,13,8,5,869,830,0,1
2009,73,1429,Utah St,15,14,1,1110,903,1201,Fresno St,16,7,9,1107,1119,0,1
2009,73,1383,St Francis NY,15,4,11,992,1095,1346,Quinnipiac,15,7,8,1011,1040,0,0
